StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,District,DESE ID,"Please select the month, day and year of your birthday. - Month","Please select the month, day and year of your birthday. - Day","Please select the month, day and year of your birthday. - Year",LASID,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,gender,What is your gender? - Another gender or gender identity not listed above - Text,race,What is your race/ethnicity?(Please select all that apply) - Prefer to self-describe - Text,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
4/26/22 13:14,4/26/22 13:55,0,50.205.154.89,100,2411,1,2022-04-26T13:55:2,R_1FzfjaURVEt5gI4,EN,4,2480025,6,10,112,40215,5,4,3,4,3,3,4,3,4,5,4,4,4,3,3,4,3,3,4,4,4,5,5,5,5,5,5,5,4,5,5,4,3,3,4,5,3,3,4,3,4,4,4,4,4,4,5,5,4,5,5,3,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,1,,8,,EN,,,,
5/5/22 13:57,5/5/22 14:04,0,209.80.140.32,100,420,1,2022-05-05T14:4:30,R_yKN7RAIyEWzEY3D,EN,4,2480505,6,8,108,35062,9,4,4,5,4,3,3,3,4,5,4,3,5,3,4,4,3,4,4,3,4,4,4,4,2,3,4,4,4,5,3,4,2,3,2,5,5,5,4,4,4,5,5,4,5,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,5,3,4,3,3,3,4,4,2,,8,,EN,Math teacher,,,
1/26/22 11:01,1/26/22 11:15,0,192.64.64.114,100,827,1,2022-01-26T11:15:27,R_3h4O26xA5WINGa0,EN,5,2740111,4,20,109,111017449,8,4,3,5,3,2,2,3,5,4,3,3,4,3,2,4,3,4,3,4,3,4,3,2,2,2,3,3,3,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,3,3,2,3,3,4,3,2,,7,,EN,,Science teacher,,
2/7/22 8:50,2/7/22 8:59,0,192.64.64.114,100,547,1,2022-02-07T8:59:44,R_3iOucbbykNLHCzk,EN,5,2740083,9,8,111,111010058,5,3,4,3,4,3,4,4,4,5,5,5,4,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,4,4,3,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,4,4,2,3,3,4,4,2,,8,,EN,,,,
2/9/22 8:27,2/9/22 8:50,0,192.64.64.114,100,1391,1,2022-02-09T8:50:37,R_Y3aTv1TcjNRJ6V3,EN,5,2740083,3,22,111,111009297,6,4,5,5,4,4,4,3,5,4,4,5,3,5,3,2,4,3,3,2,4,4,4,5,4,4,5,5,4,4,4,5,4,3,4,4,4,3,4,3,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
5/5/22 13:25,5/5/22 13:49,0,209.80.140.13,100,1429,1,2022-05-05T13:49:24,R_efA2NJ4czbSeTXb,EN,4,2480505,11,30,105,32791,11,3,3,3,5,3,4,3,4,4,4,3,5,3,4,5,3,4,3,2,5,5,4,5,4,3,3,3,4,4,4,4,3,5,3,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,3,3,3,3,4,3,3,4,3,4,2,3,5,2,3,3,3,1,,4,,EN,,,Social Studies teacher,
4/26/22 7:50,4/26/22 8:25,0,50.205.154.86,100,2114,1,2022-04-26T8:25:50,R_1Cd4ikR55GXyb4F,EN,4,2480057,12,13,108,40089,7,3,4,5,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,3,3,3,3,4,3,4,3,3,3,4,3,4,5,3,5,4,4,4,3,4,4,4,3,3,4,4,5,4,2,5,4,4,3,4,3,2,3,5,4,3,4,3,4,1,3,3,4,4,2,,4,,EN,,,Social Studies teacher,
2/2/22 13:13,2/2/22 13:24,0,192.64.64.114,100,617,1,2022-02-02T13:24:6,R_DOxh2RijJsz0Di9,EN,5,2740075,11,14,108,111008570,8,2,1,3,4,3,,4,4,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,4,4,3,,3,4,4,4,3,4,3,5,3,4,4,5,4,4,4,3,3,3,3,4,4,4,3,3,2,3,3,3,4,4,,4,,EN,,,,English teacher
4/26/22 7:52,4/26/22 8:03,0,172.58.221.122,100,670,1,2022-04-26T8:4:0,R_yjVKCy7nG1O09yx,EN,4,2480057,3,18,109,41512,8,2,3,3,4,3,3,4,4,4,5,4,5,3,3,3,2,3,4,4,4,2,3,3,3,3,3,3,3,4,2,3,3,3,4,5,4,4,4,5,4,3,3,2,2,3,3,4,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,3,3,3,3,2,,4,,EN,,,,English teacher
4/27/22 9:54,4/27/22 10:26,0,50.205.154.84,100,1900,1,2022-04-27T10:26:38,R_7NUsJMq63heQJgd,EN,4,2480035,2,26,112,47261,5,3,4,4,4,3,4,3,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,5,4,4,4,4,2,4,4,3,2,2,3,3,3,4,4,4,3,5,3,3,3,2,2,3,3,2,4,2,3,2,2,4,2,3,4,,4,,EN,,,,
4/26/22 8:00,4/27/22 8:00,0,209.80.140.38,100,86403,1,2022-04-27T8:0:45,R_qyVsL4ygZcHclJT,EN,4,2480014,8,2,110,46104,6,3,3,3,3,3,3,3,3,5,3,4,4,3,4,4,4,1,4,4,3,3,3,3,3,3,3,3,5,4,3,4,3,4,2,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,5,3,3,4,5,5,4,4,4,3,3,3,3,1,3,3,3,3,1,,4,,EN,,Science teacher,,
5/6/22 8:52,5/6/22 9:13,0,50.205.154.88,100,1215,1,2022-05-06T9:13:1,R_1IA6JOCRjxgMIY0,EN,4,2480013,10,14,111,39853,5,3,3,4,3,2,3,3,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,4,4,4,3,4,,5,5,3,5,3,2,3,3,2,1,1,3,4,3,4,3,3,2,3,3,3,3,1,,4,,EN,,,,
1/28/22 11:32,1/28/22 11:44,0,192.64.64.114,100,674,1,2022-01-28T11:44:4,R_3HvQ9Lj5xNHK1ks,EN,5,2740015,9,8,111,111010148,5,,,,,,,,,4,5,4,5,,,,,,,,4,4,3,4,,,,,,,,,3,2,4,5,4,4,5,3,4,5,4,4,4,4,5,5,4,5,4,2,3,4,4,4,4,5,5,4,4,4,3,3,3,4,4,4,1,,6,,EN,,,,
5/5/22 11:50,5/5/22 12:15,0,172.58.223.104,100,1532,1,2022-05-05T12:15:52,R_3NIJk7BnzV5hmxT,EN,4,2480520,8,22,104,42562,10,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,5,4,5,5,5,5,5,5,3,3,3,3,3,3,4,3,3,3,4,3,4,2,4,4,4,4,2,,4,,EN,Math teacher,,,
4/25/22 13:03,4/25/22 13:20,0,209.80.140.36,100,1042,1,2022-04-25T13:20:54,R_33x4IMSafc6N0Lc,EN,4,2480305,4,2,107,45549,8,4,5,5,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,5,4,4,3,5,5,3,4,5,4,4,4,5,5,5,4,3,4,4,4,3,4,3,3,3,4,3,5,3,3,3,3,3,2,,"8,7",agypt,EN,,,Social Studies teacher,
4/27/22 10:55,4/27/22 11:11,0,50.205.154.89,100,922,1,2022-04-27T11:11:18,R_1Q0I2SnAzn4jSis,PT-BR,4,2480025,6,8,112,,4,,,,5,4,4,4,5,5,4,4,4,3,4,,,,,,3,4,3,3,4,4,4,4,4,5,3,4,3,4,4,5,4,5,4,4,5,,,,,,4,5,4,5,5,5,5,5,,,,2,3,4,5,4,4,3,3,3,3,4,,,4,,PT-BR,,,,
4/25/22 10:45,4/25/22 11:00,0,50.205.154.89,100,933,1,2022-04-25T11:0:58,R_3KOqFG4UQ3zymsG,EN,4,2480025,7,11,113,41676,4,4,5,5,5,4,4,5,5,4,4,4,2,4,5,4,4,5,4,2,5,4,4,4,5,4,4,3,5,5,4,5,4,4,5,4,4,5,3,5,5,4,4,4,4,5,2,4,4,3,4,4,5,5,5,4,5,4,4,5,4,5,5,3,4,4,5,5,2,,3,,EN,,,,
4/26/22 7:45,4/26/22 8:08,0,50.205.154.86,100,1347,1,2022-04-26T8:8:9,R_1EaNDvn0PNKS7dF,EN,4,2480057,8,21,110,37763,7,3,4,3,5,3,4,4,4,4,4,3,4,3,4,4,3,4,4,2,3,3,3,4,2,3,3,3,3,5,3,4,3,4,3,4,4,4,4,5,5,4,4,4,3,3,3,2,4,4,4,3,3,3,3,2,2,3,4,4,3,3,3,2,3,3,2,3,2,,4,,EN,,Science teacher,,
4/29/22 12:35,4/29/22 13:09,0,50.205.154.84,100,2035,1,2022-04-29T13:9:22,R_2rJlnySXrYsH7GT,EN,4,2480035,1,26,113,38510,4,2,2,2,3,2,3,4,3,5,3,4,3,4,3,4,3,3,3,3,4,4,2,3,4,4,3,3,4,4,4,4,5,4,4,4,4,3,3,3,4,5,4,4,4,4,2,4,3,3,4,3,3,3,3,2,3,4,4,4,4,3,3,2,4,3,4,3,2,,5,,EN,,,,
5/5/22 13:07,5/5/22 13:33,0,209.80.140.32,100,1552,1,2022-05-05T13:33:46,R_3szURmlpnXLswNv,ES,4,2480505,4,7,103,45326,12,3,4,5,3,3,5,3,3,4,4,4,5,3,2,3,4,3,3,3,3,4,3,3,3,4,3,4,4,3,,4,3,3,3,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,2,3,2,3,2,2,4,3,3,3,1,3,3,4,4,2,,4,,ES,,,,maestro de InglÃ©s
5/5/22 13:03,5/5/22 13:32,0,209.80.140.32,100,1754,1,2022-05-05T13:32:37,R_2Ttwtt61SCv6UAn,EN,4,2480505,8,2,105,27415,12,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,4,3,3,4,4,3,3,4,2,4,4,4,4,4,4,4,3,4,2,2,2,2,,5,5,4,5,3,4,4,4,3,4,3,4,3,3,4,3,4,2,3,3,2,3,2,,4,,EN,Math teacher,,,
4/27/22 7:45,4/27/22 8:07,0,209.80.140.38,100,1358,1,2022-04-27T8:7:40,R_r8XUkz3357wDRsZ,EN,4,2480014,1,17,109,36533,8,3,3,4,3,2,2,1,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,4,5,3,4,,1,1,2,3,2,3,2,2,3,3,2,3,1,3,3,3,3,2,,"3,5",,EN,,,,English teacher
5/23/22 14:20,5/23/22 14:35,0,50.206.93.226,100,895,1,2022-05-23T14:35:8,R_1CrrqD99f0RYucr,EN,8,3100017,7,5,114,88540,3,3,,,3,,,,,4,,,,,,,4,,4,,,,,3,,,,3,,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,4,,,,5,,,4,,1,,,,EN,,,,
2/9/22 8:36,2/9/22 8:58,0,192.64.64.114,100,1350,1,2022-02-09T8:58:47,R_rd5Y1JAe5ePeAYp,EN,5,2740087,9,11,111,111010906,5,3,,,4,,,,,5,,,,,,,4,,5,,,,,5,,,,4,,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,3,,,4,,2,,4,,EN,,,,
4/27/22 6:21,4/27/22 9:32,0,50.205.154.84,100,11495,1,2022-04-27T9:32:50,R_2WJqm9TcZNAuhx5,EN,4,2480035,11,30,113,43027,3,3,,,3,,,,,4,,,,,,,4,,5,,,,,5,,,,4,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,4,,,,3,,,3,,1,,4,,EN,,,,
4/25/22 9:43,4/25/22 9:46,0,50.205.154.89,100,175,1,2022-04-25T9:46:34,R_1JL8rNET3vDaTNP,EN,4,2480025,2,16,114,47321,3,2,,,4,,,,,4,,,,,,,4,,4,,,,,4,,,,5,,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,3,,,4,,1,,4,,EN,,,,
4/26/22 10:45,4/26/22 10:52,0,50.205.154.86,100,452,1,2022-04-26T10:52:46,R_1n1qa9He06cSGFQ,EN,4,2480013,5,23,114,47272,3,4,,,4,,,,,5,,,,,,,4,,4,,,,,5,,,,5,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,3,,,3,,1,,6,,EN,,,,
5/5/22 13:03,5/5/22 13:16,0,162.255.46.53,57,766,0,2022-05-06T13:16:30,R_1fkpUoaDWva3kbd,EN,4,2480505,10,25,106,37967,11,4,4,3,,,,,,,,,,,,,,3,4,2,,,,,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,EN,Math teacher,,,
5/27/22 9:25,5/27/22 9:39,0,50.206.93.226,100,823,1,2022-05-27T9:39:18,R_2SiT9SmJFXvSS4X,EN,8,3100017,5,11,113,87147,3,3,,,2,,,,,4,,,,,,,2,,3,,,,,3,,,,4,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,2,,,2,,1,,2,,EN,,,,
4/26/22 7:54,4/26/22 8:02,0,209.80.140.38,100,510,1,2022-04-26T8:2:53,R_afnpKjKcpBnGrT3,EN,4,2480014,8,8,110,37756,7,2,3,5,2,4,4,5,4,4,3,3,4,3,4,4,3,4,4,2,4,4,4,4,3,3,4,4,3,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,3,3,5,5,3,4,3,4,3,3,2,3,3,1,,2,,EN,,,Social Studies teacher,
4/26/22 7:42,4/26/22 8:04,0,209.80.140.38,100,1328,1,2022-04-26T8:4:32,R_1GVSu2jFjRWgrJO,EN,4,2480014,6,12,110,38067,7,2,4,3,3,2,3,3,3,3,4,3,3,2,3,2,3,4,3,3,4,4,4,4,4,4,4,4,4,2,3,5,4,4,3,3,3,2,3,3,2,4,4,3,4,3,3,2,4,3,5,3,4,4,2,2,3,4,3,4,4,3,3,3,4,4,3,4,1,,2,,EN,Math teacher,,,
4/26/22 8:01,4/26/22 8:08,0,209.80.140.38,100,391,1,2022-04-26T8:8:11,R_2YlwuRdnLXb7ZFy,EN,4,2480014,11,20,108,36042,8,4,4,5,4,3,4,4,5,5,4,4,5,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,2,3,2,4,4,4,5,5,4,5,5,5,4,4,5,5,5,5,5,3,4,4,3,3,3,5,5,4,4,4,3,4,3,4,4,5,2,,"4,5",,EN,Math teacher,,,
4/26/22 8:00,4/26/22 8:10,0,209.80.140.38,100,628,1,2022-04-26T8:10:40,R_3si8w79Zjxvef7O,EN,4,2480014,8,29,109,36298,8,3,3,4,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,2,2,2,2,2,2,3,3,3,3,3,4,5,4,4,4,3,3,3,3,2,2,4,3,3,4,2,3,3,3,3,3,3,1,,5,,EN,,Science teacher,,
5/9/22 10:20,5/9/22 10:51,0,50.221.21.222,85,1826,0,2022-05-10T10:51:30,R_3L4QkwBbzZqHDMU,EN,8,3100505,2,19,109,85412,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,3,4,3,4,4,,,,,2,2,2,3,3,,,,,,3,2,3,3,,,,,EN,,,Social Studies teacher,
5/5/22 13:02,5/5/22 13:16,0,172.58.220.142,100,829,1,2022-05-05T13:16:27,R_yyZMAL16aBDYxax,EN,4,2480505,8,13,104,31104,12,3,3,2,3,3,4,3,3,4,4,4,3,3,4,4,4,3,4,3,4,5,4,5,4,5,5,4,4,3,3,4,5,5,5,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,2,3,4,4,4,3,4,2,3,3,3,3,1,,3,,EN,,,,English teacher
5/5/22 13:53,5/5/22 14:07,0,209.80.140.32,100,850,1,2022-05-05T14:7:54,R_3lyvAkYe7OqAQaF,ES,4,2480505,6,16,108,45145,9,3,3,4,5,3,5,3,3,4,3,3,5,3,3,4,3,3,4,3,2,4,3,3,2,2,3,4,4,5,4,5,3,4,3,4,3,4,4,3,3,4,4,4,4,3,3,3,3,3,4,3,3,4,3,2,3,4,3,3,4,3,3,2,3,2,4,4,1,,4,,ES,,,maestro de estudios sociales,
5/5/22 13:05,5/5/22 13:31,0,209.80.140.32,100,1554,1,2022-05-05T13:31:4,R_r28he0ysSTfx5g5,EN,4,2480505,2,9,108,46088,9,5,4,5,3,2,3,4,3,3,4,4,4,3,3,3,4,2,2,3,3,4,4,4,3,4,4,4,4,4,4,3,5,5,4,5,4,3,4,3,5,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,2,4,3,3,4,3,3,3,3,3,4,4,1,,4,,EN,Math teacher,,,
5/3/22 13:12,5/3/22 13:20,0,50.221.21.222,100,471,1,2022-05-03T13:20:30,R_23f6CspNMG6GMxt,EN,8,3100305,5,31,111,86220,6,2,2,2,4,3,4,4,4,5,4,4,5,4,4,4,4,3,3,4,3,4,4,4,4,5,4,4,4,3,3,4,4,3,2,5,4,4,4,4,4,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2/16/22 8:26,2/16/22 8:44,0,192.64.64.114,100,1095,1,2022-02-16T8:44:26,R_2SD2C9EadKRdHOw,EN,5,2740087,5,5,113,111010829,4,2,5,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,4,4,4,4,4,5,3,3,3,3,4,4,3,4,3,3,4,3,3,2,2,3,3,5,3,3,3,3,4,3,3,2,3,2,,"2,5",,EN,,,,
4/26/22 7:48,4/26/22 8:01,0,50.205.154.86,100,787,1,2022-04-26T8:1:31,R_PIG6P4gBiH5VRqV,EN,4,2480057,10,9,110,40883,6,3,4,4,4,2,3,3,4,4,4,5,4,2,4,3,3,3,2,2,2,4,3,3,,,,,2,3,5,4,,,,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4,5,3,3,4,3,4,3,3,3,4,4,3,3,3,,,,,,,,,EN,Math teacher,,,
5/5/22 13:03,5/5/22 13:12,0,209.80.140.32,100,570,1,2022-05-05T13:12:43,R_2Bs9WSobV8Nr9vh,EN,4,2480505,9,2,107,34787,9,3,4,3,3,3,4,2,3,4,3,2,4,2,2,3,4,4,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,5,3,4,3,3,3,4,4,3,4,3,4,3,5,3,4,5,4,3,4,3,3,2,4,3,3,3,3,3,2,3,3,4,2,4,1,,1,,EN,,,Social Studies teacher,
4/26/22 8:05,4/26/22 8:20,0,50.205.154.86,100,857,1,2022-04-26T8:20:1,R_32QjKbX5Yu2S41o,EN,4,2480057,6,25,109,36731,8,5,5,5,2,3,3,2,3,2,3,4,5,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,5,2,3,3,2,3,3,3,4,4,3,3,3,3,1,3,3,3,3,1,,4,,EN,,,Social Studies teacher,
4/26/22 7:54,4/26/22 8:07,0,209.80.140.38,100,810,1,2022-04-26T8:7:56,R_1GU081BT162trk1,EN,4,2480014,7,2,109,34201,8,5,4,4,5,2,2,4,4,4,4,5,4,3,4,5,5,4,4,3,4,5,4,5,2,5,4,4,3,4,4,4,5,4,4,4,4,4,3,3,4,5,5,5,5,4,4,4,5,5,5,5,4,4,5,5,5,4,4,4,5,4,4,4,4,4,5,5,2,,4,,EN,,,Social Studies teacher,
5/9/22 12:01,5/9/22 12:05,0,71.184.66.140,100,266,1,2022-05-09T12:5:42,R_3dKypDqsapl6dvC,EN,8,3100505,3,7,104,88561,12,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,4,5,5,3,3,3,3,3,3,3,,,,,,,,,,,,4,4,3,4,5,4,4,4,3,2,3,,,,,,,,,,,,2,,"3,5",,EN,,,,English teacher
5/3/22 9:55,5/3/22 10:31,0,50.221.21.222,100,2166,1,2022-05-03T10:31:49,R_1C7nhK8OZlKK6h6,EN,8,3100305,3,12,110,85970,6,2,4,4,4,4,4,3,4,4,3,3,4,3,4,3,2,3,4,2,3,4,4,4,3,4,4,4,3,4,2,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,2,4,4,4,3,4,3,2,,"1,8,7", I am Mashpee Wampanoag a Native American ,EN,,,Social Studies teacher,
2/3/22 9:12,2/3/22 9:26,0,192.64.64.114,100,866,1,2022-02-03T9:26:43,R_22LV3rx6MZP2LeM,EN,5,2740111,9,22,111,111010113,5,3,5,5,4,3,4,4,4,4,4,4,5,3,4,4,4,4,4,3,3,4,3,4,4,5,4,4,3,2,3,2,5,4,4,,,,,,,,,,,,4,4,4,5,5,4,4,5,3,3,4,,,,,,,,,,,,1,,4,,EN,,,,
2/14/22 10:47,2/14/22 10:59,0,192.64.64.114,100,703,1,2022-02-14T10:59:39,R_2c5hUBkws0dEzpO,EN,5,2740083,2,5,111,111009217,6,3,3,4,5,3,4,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,5,,,,4,5,5,4,4,5,4,4,3,3,2,5,4,4,5,5,3,3,5,4,4,4,3,4,4,4,3,4,3,3,3,3,4,1,,5,,EN,,,,English teacher
2/10/22 9:58,2/10/22 10:14,0,192.64.64.114,100,990,1,2022-02-10T10:14:43,R_3m2xgaQBseaQrdr,EN,5,2740075,11,10,109,111009619,7,3,3,5,3,3,4,3,4,,,,,,,,,,,,,,,,,,,,4,4,3,3,,,,4,3,4,3,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,3,4,5,4,4,5,3,5,1,3,3,3,4,2,,3,,EN,,Science teacher,,
5/5/22 9:46,5/5/22 9:59,0,50.221.21.222,100,815,1,2022-05-05T9:59:44,R_tKfCCew8lnQToKl,EN,8,3100305,,,,,5,3,3,4,3,2,3,3,4,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,4,3,4,3,2,4,3,2,2,3,2,4,4,3,4,3,1,2,3,2,2,3,3,2,3,3,3,3,3,2,1,3,3,,,,,EN,,,,
2/15/22 10:17,2/15/22 10:27,0,172.58.221.56,100,562,1,2022-02-15T10:27:8,R_ymayXslpLmPUXDz,EN,5,2740505,12,30,106,111009578,10,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,2,4,3,3,2,3,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,3,5,5,3,2,3,3,2,,5,,EN,,Science teacher,,
5/5/22 13:07,5/5/22 13:14,0,209.80.140.32,100,400,1,2022-05-05T13:14:36,R_3iUPVrUpYyLGcUf,EN,4,2480505,8,3,108,43706,9,4,4,5,4,2,4,4,4,2,3,2,3,3,2,3,2,3,3,2,3,2,2,3,2,2,3,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,3,2,2,3,4,4,3,4,3,3,2,3,4,3,4,2,3,3,4,3,3,3,2,3,2,3,2,,4,,EN,,,Social Studies teacher,
5/5/22 13:04,5/5/22 13:33,0,209.80.140.32,100,1707,1,2022-05-05T13:33:7,R_RtzI0nF9REC9t4Z,ES,4,2480505,8,9,107,41691,9,3,5,5,2,3,2,2,2,2,3,3,3,3,2,4,3,2,1,2,3,3,4,3,3,3,3,3,4,3,2,4,3,3,3,2,3,3,2,3,3,2,4,3,3,3,3,3,4,3,3,2,3,3,2,3,3,4,3,3,3,3,2,1,3,2,3,3,1,,4,,ES,maestro de matemÃ¡ticas,,,
2/15/22 10:12,2/15/22 10:19,0,172.58.219.14,74,421,0,2022-02-16T10:20:3,R_2zcDuU0FLSi0ha4,EN,5,2740505,6,6,104,111006964,12,,,,,,,,,,,,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,,,,,,,,,,,,,,,,,,,EN,,Science teacher,,
2/15/22 10:19,2/15/22 10:22,0,172.58.217.173,74,152,0,2022-02-16T10:22:24,R_21bJslUsND3LkiR,ES,5,2740505,10,12,106,111013824,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,4,4,,,,,,,,,,,,5,5,,,,,,,,,,,,,,ES,,,,maestro de InglÃ©s
4/27/22 7:45,4/27/22 9:41,0,209.80.140.36,57,6947,0,2022-04-28T9:41:23,R_2zjWTGK9gH3WvAA,EN,4,2480305,6,19,111,47235Mva,6,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
4/26/22 9:33,4/26/22 9:52,0,209.80.140.36,100,1151,1,2022-04-26T9:52:14,R_3qx1pPtNjGxrK4q,EN,4,2480003,12,11,111,39137,5,3,,3,3,3,3,3,3,4,4,3,4,4,4,4,4,2,3,4,4,4,3,4,2,3,3,4,4,4,4,4,5,4,3,,,,,,4,2,2,2,3,2,4,3,3,4,4,2,3,3,3,3,2,2,3,3,3,4,3,5,3,3,3,3,,,8,,EN,,,,
5/5/22 9:45,5/5/22 10:02,0,50.221.21.222,100,1003,1,2022-05-05T10:2:36,R_XLJNtLjs46ZoJXP,EN,8,3100305,6,19,112,86599,5,,,,,,,,,,,,,3,3,3,3,4,4,5,,,,,3,4,3,3,,,,,,,,4,4,3,3,4,4,5,4,4,4,4,3,3,3,5,4,4,4,4,2,4,4,5,4,5,5,4,5,3,3,4,5,4,1,,7,,EN,,,,
5/5/22 13:24,5/5/22 13:36,0,209.80.140.32,100,699,1,2022-05-05T13:36:35,R_3g11zGZCUXwQiNS,EN,4,2480505,8,27,105,43923,12,3,4,4,3,3,3,3,3,3,4,3,2,3,3,3,3,3,4,4,4,3,3,3,2,4,3,4,4,3,3,3,3,4,3,3,2,3,2,3,4,4,3,3,5,3,5,4,4,5,5,3,4,3,2,4,2,5,4,3,4,4,4,3,4,3,3,3,2,,8,,EN,,Science teacher,,
4/26/22 8:08,4/26/22 8:17,0,50.205.154.86,100,589,1,2022-04-26T8:17:53,R_1r3tYa9QrsaCO11,EN,4,2480057,6,24,109,36334,8,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,3,5,4,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,4,4,5,3,2,2,5,5,5,5,4,5,4,3,4,3,3,1,,5,,EN,,,Social Studies teacher,
